p1,p2,p3,n1,n2,n3
0.015251,0.014292,0.01345,0.013116,0.015191,0.013309
0.014292,0.01345,0.013116,0.015191,0.013309,0.011425
0.01345,0.013116,0.015191,0.013309,0.011425,0.012686
0.013116,0.015191,0.013309,0.011425,0.012686,0.014591
0.015191,0.013309,0.011425,0.012686,0.014591,0.012986
0.013309,0.011425,0.012686,0.014591,0.012986,0.015312
0.011425,0.012686,0.014591,0.012986,0.015312,0.0135
0.012686,0.014591,0.012986,0.015312,0.0135,0.012204
0.014591,0.012986,0.015312,0.0135,0.012204,0.014877
0.012986,0.015312,0.0135,0.012204,0.014877,0.014497
0.015312,0.0135,0.012204,0.014877,0.014497,0.017691
0.0135,0.012204,0.014877,0.014497,0.017691,0.015199
0.012204,0.014877,0.014497,0.017691,0.015199,0.013018
0.014877,0.014497,0.017691,0.015199,0.013018,0.013935
0.014497,0.017691,0.015199,0.013018,0.013935,0.01441
0.017691,0.015199,0.013018,0.013935,0.01441,0.015531
0.015199,0.013018,0.013935,0.01441,0.015531,0.01385
0.013018,0.013935,0.01441,0.015531,0.01385,0.015274
0.013935,0.01441,0.015531,0.01385,0.015274,0.016222
0.01441,0.015531,0.01385,0.015274,0.016222,0.018599
0.015531,0.01385,0.015274,0.016222,0.018599,0.021585
0.01385,0.015274,0.016222,0.018599,0.021585,0.019241
0.015274,0.016222,0.018599,0.021585,0.019241,0.017981
0.016222,0.018599,0.021585,0.019241,0.017981,0.018924
0.018599,0.021585,0.019241,0.017981,0.018924,0.018085
0.021585,0.019241,0.017981,0.018924,0.018085,0.018905
0.019241,0.017981,0.018924,0.018085,0.018905,0.017673
0.017981,0.018924,0.018085,0.018905,0.017673,0.012556
0.018924,0.018085,0.018905,0.017673,0.012556,0.012588
0.018085,0.018905,0.017673,0.012556,0.012588,0.013612
0.018905,0.017673,0.012556,0.012588,0.013612,0.012659
0.017673,0.012556,0.012588,0.013612,0.012659,0.017422
0.012556,0.012588,0.013612,0.012659,0.017422,0.01203
0.012588,0.013612,0.012659,0.017422,0.01203,0.011284
0.013612,0.012659,0.017422,0.01203,0.011284,0.01292
0.012659,0.017422,0.01203,0.011284,0.01292,0.011962
0.017422,0.01203,0.011284,0.01292,0.011962,0.011667
0.01203,0.011284,0.01292,0.011962,0.011667,0.011134
0.011284,0.01292,0.011962,0.011667,0.011134,0.011215
0.01292,0.011962,0.011667,0.011134,0.011215,0.011369
0.011962,0.011667,0.011134,0.011215,0.011369,0.011274
0.011667,0.011134,0.011215,0.011369,0.011274,0.010584
0.011134,0.011215,0.011369,0.011274,0.010584,0.014175
0.011215,0.011369,0.011274,0.010584,0.014175,0.012406
0.011369,0.011274,0.010584,0.014175,0.012406,0.015673
0.011274,0.010584,0.014175,0.012406,0.015673,0.014545
0.010584,0.014175,0.012406,0.015673,0.014545,0.012866
0.014175,0.012406,0.015673,0.014545,0.012866,0.01381
0.012406,0.015673,0.014545,0.012866,0.01381,0.013741
0.015673,0.014545,0.012866,0.01381,0.013741,0.013555
0.014545,0.012866,0.01381,0.013741,0.013555,0.015265
0.012866,0.01381,0.013741,0.013555,0.015265,0.013625
0.01381,0.013741,0.013555,0.015265,0.013625,0.017893
0.013741,0.013555,0.015265,0.013625,0.017893,0.015087
0.013555,0.015265,0.013625,0.017893,0.015087,0.013339
0.015265,0.013625,0.017893,0.015087,0.013339,0.015507
0.013625,0.017893,0.015087,0.013339,0.015507,0.016054
0.017893,0.015087,0.013339,0.015507,0.016054,0.014535
0.015087,0.013339,0.015507,0.016054,0.014535,0.017367
0.013339,0.015507,0.016054,0.014535,0.017367,0.018094
0.015507,0.016054,0.014535,0.017367,0.018094,0.014993
0.016054,0.014535,0.017367,0.018094,0.014993,0.015566
0.014535,0.017367,0.018094,0.014993,0.015566,0.016658
0.017367,0.018094,0.014993,0.015566,0.016658,0.020864
0.018094,0.014993,0.015566,0.016658,0.020864,0.020225
0.014993,0.015566,0.016658,0.020864,0.020225,0.016264
0.015566,0.016658,0.020864,0.020225,0.016264,0.01698
0.016658,0.020864,0.020225,0.016264,0.01698,0.018829
0.020864,0.020225,0.016264,0.01698,0.018829,0.027222
0.020225,0.016264,0.01698,0.018829,0.027222,0.026891
0.016264,0.01698,0.018829,0.027222,0.026891,0.025652
0.01698,0.018829,0.027222,0.026891,0.025652,0.029437
0.018829,0.027222,0.026891,0.025652,0.029437,0.02632
0.027222,0.026891,0.025652,0.029437,0.02632,0.03732
0.026891,0.025652,0.029437,0.02632,0.03732,0.034764
0.025652,0.029437,0.02632,0.03732,0.034764,0.023972
0.029437,0.02632,0.03732,0.034764,0.023972,0.020386
0.02632,0.03732,0.034764,0.023972,0.020386,0.022706
0.03732,0.034764,0.023972,0.020386,0.022706,0.022662
0.034764,0.023972,0.020386,0.022706,0.022662,0.019831
0.023972,0.020386,0.022706,0.022662,0.019831,0.018021
0.020386,0.022706,0.022662,0.019831,0.018021,0.016128
0.022706,0.022662,0.019831,0.018021,0.016128,0.019908
0.022662,0.019831,0.018021,0.016128,0.019908,0.02051
0.019831,0.018021,0.016128,0.019908,0.02051,0.023254
0.018021,0.016128,0.019908,0.02051,0.023254,0.01855
0.016128,0.019908,0.02051,0.023254,0.01855,0.016926
0.019908,0.02051,0.023254,0.01855,0.016926,0.017682
0.02051,0.023254,0.01855,0.016926,0.017682,0.018325
0.023254,0.01855,0.016926,0.017682,0.018325,0.0178
0.01855,0.016926,0.017682,0.018325,0.0178,0.016877
0.016926,0.017682,0.018325,0.0178,0.016877,0.016611
0.017682,0.018325,0.0178,0.016877,0.016611,0.013714
0.018325,0.0178,0.016877,0.016611,0.013714,0.015064
0.0178,0.016877,0.016611,0.013714,0.015064,0.017317
0.016877,0.016611,0.013714,0.015064,0.017317,0.015869
0.016611,0.013714,0.015064,0.017317,0.015869,0.014775
0.013714,0.015064,0.017317,0.015869,0.014775,0.016251
0.015064,0.017317,0.015869,0.014775,0.016251,0.014405
0.017317,0.015869,0.014775,0.016251,0.014405,0.015756
0.015869,0.014775,0.016251,0.014405,0.015756,0.015566
0.014775,0.016251,0.014405,0.015756,0.015566,0.013851
0.016251,0.014405,0.015756,0.015566,0.013851,0.014897
0.014405,0.015756,0.015566,0.013851,0.014897,0.0127
0.015756,0.015566,0.013851,0.014897,0.0127,0.018524
0.015566,0.013851,0.014897,0.0127,0.018524,0.01965
0.013851,0.014897,0.0127,0.018524,0.01965,0.017185
0.014897,0.0127,0.018524,0.01965,0.017185,0.018054
0.0127,0.018524,0.01965,0.017185,0.018054,0.015374
0.018524,0.01965,0.017185,0.018054,0.015374,0.015169
0.01965,0.017185,0.018054,0.015374,0.015169,0.019859
0.017185,0.018054,0.015374,0.015169,0.019859,0.020766
0.018054,0.015374,0.015169,0.019859,0.020766,0.022755
0.015374,0.015169,0.019859,0.020766,0.022755,0.019405
0.015169,0.019859,0.020766,0.022755,0.019405,0.022234
0.019859,0.020766,0.022755,0.019405,0.022234,0.023276
0.020766,0.022755,0.019405,0.022234,0.023276,0.02816
0.022755,0.019405,0.022234,0.023276,0.02816,0.027094
0.019405,0.022234,0.023276,0.02816,0.027094,0.022712
0.022234,0.023276,0.02816,0.027094,0.022712,0.020399
0.023276,0.02816,0.027094,0.022712,0.020399,0.016864
0.02816,0.027094,0.022712,0.020399,0.016864,0.017337
0.027094,0.022712,0.020399,0.016864,0.017337,0.012449
0.022712,0.020399,0.016864,0.017337,0.012449,0.011873
0.020399,0.016864,0.017337,0.012449,0.011873,0.013698
0.016864,0.017337,0.012449,0.011873,0.013698,0.012906
0.017337,0.012449,0.011873,0.013698,0.012906,0.019054
0.012449,0.011873,0.013698,0.012906,0.019054,0.021174
0.011873,0.013698,0.012906,0.019054,0.021174,0.023203
0.013698,0.012906,0.019054,0.021174,0.023203,0.026368
0.012906,0.019054,0.021174,0.023203,0.026368,0.020245
0.019054,0.021174,0.023203,0.026368,0.020245,0.019641
0.021174,0.023203,0.026368,0.020245,0.019641,0.019178
0.023203,0.026368,0.020245,0.019641,0.019178,0.019881
0.026368,0.020245,0.019641,0.019178,0.019881,0.029314
0.020245,0.019641,0.019178,0.019881,0.029314,0.021892
0.019641,0.019178,0.019881,0.029314,0.021892,0.022756
0.019178,0.019881,0.029314,0.021892,0.022756,0.022822
0.019881,0.029314,0.021892,0.022756,0.022822,0.021417
0.029314,0.021892,0.022756,0.022822,0.021417,0.020076
0.021892,0.022756,0.022822,0.021417,0.020076,0.024479
0.022756,0.022822,0.021417,0.020076,0.024479,0.017508
0.022822,0.021417,0.020076,0.024479,0.017508,0.018604
0.021417,0.020076,0.024479,0.017508,0.018604,0.018943
0.020076,0.024479,0.017508,0.018604,0.018943,0.027012
0.024479,0.017508,0.018604,0.018943,0.027012,0.025081
0.017508,0.018604,0.018943,0.027012,0.025081,0.026439
0.018604,0.018943,0.027012,0.025081,0.026439,0.026768
0.018943,0.027012,0.025081,0.026439,0.026768,0.021741
0.027012,0.025081,0.026439,0.026768,0.021741,0.021517
0.025081,0.026439,0.026768,0.021741,0.021517,0.019265
0.026439,0.026768,0.021741,0.021517,0.019265,0.021548
0.026768,0.021741,0.021517,0.019265,0.021548,0.017062
0.021741,0.021517,0.019265,0.021548,0.017062,0.01878
0.021517,0.019265,0.021548,0.017062,0.01878,0.016682
0.019265,0.021548,0.017062,0.01878,0.016682,0.017262
0.021548,0.017062,0.01878,0.016682,0.017262,0.016508
0.017062,0.01878,0.016682,0.017262,0.016508,0.016379
0.01878,0.016682,0.017262,0.016508,0.016379,0.016024
0.016682,0.017262,0.016508,0.016379,0.016024,0.017103
0.017262,0.016508,0.016379,0.016024,0.017103,0.01913
0.016508,0.016379,0.016024,0.017103,0.01913,0.014402
0.016379,0.016024,0.017103,0.01913,0.014402,0.015599
0.016024,0.017103,0.01913,0.014402,0.015599,0.015549
0.017103,0.01913,0.014402,0.015599,0.015549,0.016002
0.01913,0.014402,0.015599,0.015549,0.016002,0.014045
0.014402,0.015599,0.015549,0.016002,0.014045,0.017763
0.015599,0.015549,0.016002,0.014045,0.017763,0.01664
0.015549,0.016002,0.014045,0.017763,0.01664,0.016477
0.016002,0.014045,0.017763,0.01664,0.016477,0.013585
0.014045,0.017763,0.01664,0.016477,0.013585,0.020384
0.017763,0.01664,0.016477,0.013585,0.020384,0.014518
0.01664,0.016477,0.013585,0.020384,0.014518,0.016323
0.016477,0.013585,0.020384,0.014518,0.016323,0.015521
0.013585,0.020384,0.014518,0.016323,0.015521,0.017399
0.020384,0.014518,0.016323,0.015521,0.017399,0.018503
0.014518,0.016323,0.015521,0.017399,0.018503,0.017702
0.016323,0.015521,0.017399,0.018503,0.017702,0.013847
0.015521,0.017399,0.018503,0.017702,0.013847,0.028572
0.017399,0.018503,0.017702,0.013847,0.028572,0.015523
0.018503,0.017702,0.013847,0.028572,0.015523,0.017068
0.017702,0.013847,0.028572,0.015523,0.017068,0.015158
0.013847,0.028572,0.015523,0.017068,0.015158,0.015267
0.028572,0.015523,0.017068,0.015158,0.015267,0.023285
0.015523,0.017068,0.015158,0.015267,0.023285,0.018609
0.017068,0.015158,0.015267,0.023285,0.018609,0.015754
0.015158,0.015267,0.023285,0.018609,0.015754,0.015661
0.015267,0.023285,0.018609,0.015754,0.015661,0.016225
0.023285,0.018609,0.015754,0.015661,0.016225,0.019104
0.018609,0.015754,0.015661,0.016225,0.019104,0.016275
0.015754,0.015661,0.016225,0.019104,0.016275,0.020633
0.015661,0.016225,0.019104,0.016275,0.020633,0.015279
0.016225,0.019104,0.016275,0.020633,0.015279,0.015281
0.019104,0.016275,0.020633,0.015279,0.015281,0.016502
0.016275,0.020633,0.015279,0.015281,0.016502,0.013614
0.020633,0.015279,0.015281,0.016502,0.013614,0.014608
0.015279,0.015281,0.016502,0.013614,0.014608,0.01542
0.015281,0.016502,0.013614,0.014608,0.01542,0.016897
0.016502,0.013614,0.014608,0.01542,0.016897,0.014957
0.013614,0.014608,0.01542,0.016897,0.014957,0.017039
0.014608,0.01542,0.016897,0.014957,0.017039,0.014965
0.01542,0.016897,0.014957,0.017039,0.014965,0.015975
0.016897,0.014957,0.017039,0.014965,0.015975,0.016446
0.014957,0.017039,0.014965,0.015975,0.016446,0.016952
0.017039,0.014965,0.015975,0.016446,0.016952,0.016723
0.014965,0.015975,0.016446,0.016952,0.016723,0.018618
0.015975,0.016446,0.016952,0.016723,0.018618,0.018648
0.016446,0.016952,0.016723,0.018618,0.018648,0.021121
0.016952,0.016723,0.018618,0.018648,0.021121,0.023347
0.016723,0.018618,0.018648,0.021121,0.023347,0.018046
0.018618,0.018648,0.021121,0.023347,0.018046,0.014671
0.018648,0.021121,0.023347,0.018046,0.014671,0.02072
0.021121,0.023347,0.018046,0.014671,0.02072,0.018912
0.023347,0.018046,0.014671,0.02072,0.018912,0.016926
0.018046,0.014671,0.02072,0.018912,0.016926,0.016078
0.014671,0.02072,0.018912,0.016926,0.016078,0.015362
0.02072,0.018912,0.016926,0.016078,0.015362,0.015796
0.018912,0.016926,0.016078,0.015362,0.015796,0.016623
0.016926,0.016078,0.015362,0.015796,0.016623,0.015514
0.016078,0.015362,0.015796,0.016623,0.015514,0.014371
0.015362,0.015796,0.016623,0.015514,0.014371,0.013074
0.015796,0.016623,0.015514,0.014371,0.013074,0.01377
0.016623,0.015514,0.014371,0.013074,0.01377,0.013837
0.015514,0.014371,0.013074,0.01377,0.013837,0.013305
0.014371,0.013074,0.01377,0.013837,0.013305,0.012714
0.013074,0.01377,0.013837,0.013305,0.012714,0.0159
0.01377,0.013837,0.013305,0.012714,0.0159,0.015256
0.013837,0.013305,0.012714,0.0159,0.015256,0.013019
0.013305,0.012714,0.0159,0.015256,0.013019,0.017364
0.012714,0.0159,0.015256,0.013019,0.017364,0.015374
0.0159,0.015256,0.013019,0.017364,0.015374,0.01612
0.015256,0.013019,0.017364,0.015374,0.01612,0.014814
0.013019,0.017364,0.015374,0.01612,0.014814,0.015151
0.017364,0.015374,0.01612,0.014814,0.015151,0.015277
0.015374,0.01612,0.014814,0.015151,0.015277,0.013495
0.01612,0.014814,0.015151,0.015277,0.013495,0.014051
0.014814,0.015151,0.015277,0.013495,0.014051,0.016494
0.015151,0.015277,0.013495,0.014051,0.016494,0.012226
0.015277,0.013495,0.014051,0.016494,0.012226,0.011834
0.013495,0.014051,0.016494,0.012226,0.011834,0.015501
0.014051,0.016494,0.012226,0.011834,0.015501,0.013916
0.016494,0.012226,0.011834,0.015501,0.013916,0.014959
0.012226,0.011834,0.015501,0.013916,0.014959,0.016361
0.011834,0.015501,0.013916,0.014959,0.016361,0.012984
0.015501,0.013916,0.014959,0.016361,0.012984,0.012868
0.013916,0.014959,0.016361,0.012984,0.012868,0.013159
0.014959,0.016361,0.012984,0.012868,0.013159,0.014503
0.016361,0.012984,0.012868,0.013159,0.014503,0.015251
0.012984,0.012868,0.013159,0.014503,0.015251,0.014176
0.012868,0.013159,0.014503,0.015251,0.014176,0.020725
0.013159,0.014503,0.015251,0.014176,0.020725,0.016589
0.014503,0.015251,0.014176,0.020725,0.016589,0.017475
0.015251,0.014176,0.020725,0.016589,0.017475,0.015179
0.014176,0.020725,0.016589,0.017475,0.015179,0.016603
0.020725,0.016589,0.017475,0.015179,0.016603,0.024188
0.016589,0.017475,0.015179,0.016603,0.024188,0.018278
0.017475,0.015179,0.016603,0.024188,0.018278,0.016657
0.015179,0.016603,0.024188,0.018278,0.016657,0.015768
0.016603,0.024188,0.018278,0.016657,0.015768,0.014229
0.024188,0.018278,0.016657,0.015768,0.014229,0.014468
0.018278,0.016657,0.015768,0.014229,0.014468,0.015422
0.016657,0.015768,0.014229,0.014468,0.015422,0.01514
0.015768,0.014229,0.014468,0.015422,0.01514,0.015265
0.014229,0.014468,0.015422,0.01514,0.015265,0.014132
0.014468,0.015422,0.01514,0.015265,0.014132,0.017095
0.015422,0.01514,0.015265,0.014132,0.017095,0.016977
0.01514,0.015265,0.014132,0.017095,0.016977,0.020082
0.015265,0.014132,0.017095,0.016977,0.020082,0.023646
0.014132,0.017095,0.016977,0.020082,0.023646,0.01765
0.017095,0.016977,0.020082,0.023646,0.01765,0.022433
0.016977,0.020082,0.023646,0.01765,0.022433,0.020608
0.020082,0.023646,0.01765,0.022433,0.020608,0.019949
0.023646,0.01765,0.022433,0.020608,0.019949,0.016186
0.01765,0.022433,0.020608,0.019949,0.016186,0.017449
0.022433,0.020608,0.019949,0.016186,0.017449,0.017162
0.020608,0.019949,0.016186,0.017449,0.017162,0.018582
0.019949,0.016186,0.017449,0.017162,0.018582,0.024302
0.016186,0.017449,0.017162,0.018582,0.024302,0.019268
0.017449,0.017162,0.018582,0.024302,0.019268,0.016883
0.017162,0.018582,0.024302,0.019268,0.016883,0.017413
0.018582,0.024302,0.019268,0.016883,0.017413,0.023595
0.024302,0.019268,0.016883,0.017413,0.023595,0.018504
0.019268,0.016883,0.017413,0.023595,0.018504,0.014521
0.016883,0.017413,0.023595,0.018504,0.014521,0.017896
0.017413,0.023595,0.018504,0.014521,0.017896,0.01335
0.023595,0.018504,0.014521,0.017896,0.01335,0.018651
0.018504,0.014521,0.017896,0.01335,0.018651,0.021779
0.014521,0.017896,0.01335,0.018651,0.021779,0.029755
0.017896,0.01335,0.018651,0.021779,0.029755,0.08134
0.01335,0.018651,0.021779,0.029755,0.08134,0.04693
0.018651,0.021779,0.029755,0.08134,0.04693,0.034343
0.021779,0.029755,0.08134,0.04693,0.034343,0.028465
0.029755,0.08134,0.04693,0.034343,0.028465,0.019097
0.08134,0.04693,0.034343,0.028465,0.019097,0.022109
0.04693,0.034343,0.028465,0.019097,0.022109,0.02587
0.034343,0.028465,0.019097,0.022109,0.02587,0.021955
0.028465,0.019097,0.022109,0.02587,0.021955,0.020152
0.019097,0.022109,0.02587,0.021955,0.020152,0.017899
0.022109,0.02587,0.021955,0.020152,0.017899,0.019287
0.02587,0.021955,0.020152,0.017899,0.019287,0.029535
0.021955,0.020152,0.017899,0.019287,0.029535,0.02001
0.020152,0.017899,0.019287,0.029535,0.02001,0.017899
0.017899,0.019287,0.029535,0.02001,0.017899,0.015166
0.019287,0.029535,0.02001,0.017899,0.015166,0.020005
0.029535,0.02001,0.017899,0.015166,0.020005,0.017985
0.02001,0.017899,0.015166,0.020005,0.017985,0.024797
0.017899,0.015166,0.020005,0.017985,0.024797,0.021472
0.015166,0.020005,0.017985,0.024797,0.021472,0.019106
0.020005,0.017985,0.024797,0.021472,0.019106,0.019122
0.017985,0.024797,0.021472,0.019106,0.019122,0.018742
0.024797,0.021472,0.019106,0.019122,0.018742,0.021894
0.021472,0.019106,0.019122,0.018742,0.021894,0.024652
0.019106,0.019122,0.018742,0.021894,0.024652,0.031256
0.019122,0.018742,0.021894,0.024652,0.031256,0.023839
0.018742,0.021894,0.024652,0.031256,0.023839,0.021583
0.021894,0.024652,0.031256,0.023839,0.021583,0.025551
0.024652,0.031256,0.023839,0.021583,0.025551,0.035778
0.031256,0.023839,0.021583,0.025551,0.035778,0.023183
0.023839,0.021583,0.025551,0.035778,0.023183,0.022548
0.021583,0.025551,0.035778,0.023183,0.022548,0.023191
0.025551,0.035778,0.023183,0.022548,0.023191,0.024375
0.035778,0.023183,0.022548,0.023191,0.024375,0.01823
0.023183,0.022548,0.023191,0.024375,0.01823,0.016887
0.022548,0.023191,0.024375,0.01823,0.016887,0.019042
0.023191,0.024375,0.01823,0.016887,0.019042,0.021497
0.024375,0.01823,0.016887,0.019042,0.021497,0.022454
0.01823,0.016887,0.019042,0.021497,0.022454,0.018404
0.016887,0.019042,0.021497,0.022454,0.018404,0.017235
0.019042,0.021497,0.022454,0.018404,0.017235,0.01958
0.021497,0.022454,0.018404,0.017235,0.01958,0.024532
0.022454,0.018404,0.017235,0.01958,0.024532,0.028791
0.018404,0.017235,0.01958,0.024532,0.028791,0.024986
0.017235,0.01958,0.024532,0.028791,0.024986,0.018775
0.01958,0.024532,0.028791,0.024986,0.018775,0.022398
0.024532,0.028791,0.024986,0.018775,0.022398,0.026918
0.028791,0.024986,0.018775,0.022398,0.026918,0.022433
0.024986,0.018775,0.022398,0.026918,0.022433,0.019468
0.018775,0.022398,0.026918,0.022433,0.019468,0.02127
0.022398,0.026918,0.022433,0.019468,0.02127,0.019449
0.026918,0.022433,0.019468,0.02127,0.019449,0.019268
0.022433,0.019468,0.02127,0.019449,0.019268,0.019065
0.019468,0.02127,0.019449,0.019268,0.019065,0.021641
0.02127,0.019449,0.019268,0.019065,0.021641,0.021138
0.019449,0.019268,0.019065,0.021641,0.021138,0.018932
0.019268,0.019065,0.021641,0.021138,0.018932,0.018661
0.019065,0.021641,0.021138,0.018932,0.018661,0.019971
0.021641,0.021138,0.018932,0.018661,0.019971,0.023237
0.021138,0.018932,0.018661,0.019971,0.023237,0.023551
0.018932,0.018661,0.019971,0.023237,0.023551,0.020658
0.018661,0.019971,0.023237,0.023551,0.020658,0.021661
0.019971,0.023237,0.023551,0.020658,0.021661,0.017444
0.023237,0.023551,0.020658,0.021661,0.017444,0.016743
0.023551,0.020658,0.021661,0.017444,0.016743,0.016966
0.020658,0.021661,0.017444,0.016743,0.016966,0.01908
0.021661,0.017444,0.016743,0.016966,0.01908,0.013991
0.017444,0.016743,0.016966,0.01908,0.013991,0.012589
0.016743,0.016966,0.01908,0.013991,0.012589,0.017188
0.016966,0.01908,0.013991,0.012589,0.017188,0.018175
0.01908,0.013991,0.012589,0.017188,0.018175,0.020176
0.013991,0.012589,0.017188,0.018175,0.020176,0.027884
0.012589,0.017188,0.018175,0.020176,0.027884,0.024362
0.017188,0.018175,0.020176,0.027884,0.024362,0.019195
0.018175,0.020176,0.027884,0.024362,0.019195,0.021507
0.020176,0.027884,0.024362,0.019195,0.021507,0.027097
0.027884,0.024362,0.019195,0.021507,0.027097,0.01922
0.024362,0.019195,0.021507,0.027097,0.01922,0.021816
0.019195,0.021507,0.027097,0.01922,0.021816,0.023845
0.021507,0.027097,0.01922,0.021816,0.023845,0.020351
0.027097,0.01922,0.021816,0.023845,0.020351,0.024465
0.01922,0.021816,0.023845,0.020351,0.024465,0.023592
0.021816,0.023845,0.020351,0.024465,0.023592,0.022032
0.023845,0.020351,0.024465,0.023592,0.022032,0.017963
0.020351,0.024465,0.023592,0.022032,0.017963,0.019553
0.024465,0.023592,0.022032,0.017963,0.019553,0.017134
0.023592,0.022032,0.017963,0.019553,0.017134,0.010906
0.022032,0.017963,0.019553,0.017134,0.010906,0.013922
0.017963,0.019553,0.017134,0.010906,0.013922,0.014457
0.019553,0.017134,0.010906,0.013922,0.014457,0.013397
0.017134,0.010906,0.013922,0.014457,0.013397,0.015457
0.010906,0.013922,0.014457,0.013397,0.015457,0.022545
0.013922,0.014457,0.013397,0.015457,0.022545,0.020806
0.014457,0.013397,0.015457,0.022545,0.020806,0.021604
0.013397,0.015457,0.022545,0.020806,0.021604,0.026783
0.015457,0.022545,0.020806,0.021604,0.026783,0.027775
0.022545,0.020806,0.021604,0.026783,0.027775,0.026206
0.020806,0.021604,0.026783,0.027775,0.026206,0.025761
0.021604,0.026783,0.027775,0.026206,0.025761,0.039692
0.026783,0.027775,0.026206,0.025761,0.039692,0.033449
0.027775,0.026206,0.025761,0.039692,0.033449,0.029001
0.026206,0.025761,0.039692,0.033449,0.029001,0.029781
0.025761,0.039692,0.033449,0.029001,0.029781,0.042543
0.039692,0.033449,0.029001,0.029781,0.042543,0.030433
0.033449,0.029001,0.029781,0.042543,0.030433,0.024361
0.029001,0.029781,0.042543,0.030433,0.024361,0.025145
0.029781,0.042543,0.030433,0.024361,0.025145,0.026003
0.042543,0.030433,0.024361,0.025145,0.026003,0.031718
0.030433,0.024361,0.025145,0.026003,0.031718,0.03355
0.024361,0.025145,0.026003,0.031718,0.03355,0.031179
0.025145,0.026003,0.031718,0.03355,0.031179,0.025484
0.026003,0.031718,0.03355,0.031179,0.025484,0.025572
0.031718,0.03355,0.031179,0.025484,0.025572,0.037343
0.03355,0.031179,0.025484,0.025572,0.037343,0.032849
0.031179,0.025484,0.025572,0.037343,0.032849,0.032582
0.025484,0.025572,0.037343,0.032849,0.032582,0.037701
0.025572,0.037343,0.032849,0.032582,0.037701,0.034837
0.037343,0.032849,0.032582,0.037701,0.034837,0.029593
0.032849,0.032582,0.037701,0.034837,0.029593,0.031385
0.032582,0.037701,0.034837,0.029593,0.031385,0.028466
0.037701,0.034837,0.029593,0.031385,0.028466,0.02554
0.034837,0.029593,0.031385,0.028466,0.02554,0.025647
0.029593,0.031385,0.028466,0.02554,0.025647,0.022976
0.031385,0.028466,0.02554,0.025647,0.022976,0.022479
0.028466,0.02554,0.025647,0.022976,0.022479,0.019765
0.02554,0.025647,0.022976,0.022479,0.019765,0.022368
0.025647,0.022976,0.022479,0.019765,0.022368,0.028342
0.022976,0.022479,0.019765,0.022368,0.028342,0.022385
0.022479,0.019765,0.022368,0.028342,0.022385,0.021062
0.019765,0.022368,0.028342,0.022385,0.021062,0.020538
0.022368,0.028342,0.022385,0.021062,0.020538,0.027157
0.028342,0.022385,0.021062,0.020538,0.027157,0.021118
0.022385,0.021062,0.020538,0.027157,0.021118,0.021054
0.021062,0.020538,0.027157,0.021118,0.021054,0.021756
0.020538,0.027157,0.021118,0.021054,0.021756,0.022845
0.027157,0.021118,0.021054,0.021756,0.022845,0.022801
0.021118,0.021054,0.021756,0.022845,0.022801,0.019105
0.021054,0.021756,0.022845,0.022801,0.019105,0.024399
0.021756,0.022845,0.022801,0.019105,0.024399,0.019702
0.022845,0.022801,0.019105,0.024399,0.019702,0.017009
0.022801,0.019105,0.024399,0.019702,0.017009,0.018623
0.019105,0.024399,0.019702,0.017009,0.018623,0.022391
0.024399,0.019702,0.017009,0.018623,0.022391,0.023835
0.019702,0.017009,0.018623,0.022391,0.023835,0.020429
0.017009,0.018623,0.022391,0.023835,0.020429,0.017711
0.018623,0.022391,0.023835,0.020429,0.017711,0.017586
0.022391,0.023835,0.020429,0.017711,0.017586,0.017595
0.023835,0.020429,0.017711,0.017586,0.017595,0.017546
0.020429,0.017711,0.017586,0.017595,0.017546,0.014889
0.017711,0.017586,0.017595,0.017546,0.014889,0.020807
0.017586,0.017595,0.017546,0.014889,0.020807,0.016227
0.017595,0.017546,0.014889,0.020807,0.016227,0.015757
0.017546,0.014889,0.020807,0.016227,0.015757,0.021788
0.014889,0.020807,0.016227,0.015757,0.021788,0.018086
0.020807,0.016227,0.015757,0.021788,0.018086,0.017115
0.016227,0.015757,0.021788,0.018086,0.017115,0.020035
0.015757,0.021788,0.018086,0.017115,0.020035,0.019448
0.021788,0.018086,0.017115,0.020035,0.019448,0.016676
0.018086,0.017115,0.020035,0.019448,0.016676,0.017042
0.017115,0.020035,0.019448,0.016676,0.017042,0.018354
0.020035,0.019448,0.016676,0.017042,0.018354,0.018711
0.019448,0.016676,0.017042,0.018354,0.018711,0.015591
0.016676,0.017042,0.018354,0.018711,0.015591,0.014413
0.017042,0.018354,0.018711,0.015591,0.014413,0.01792
0.018354,0.018711,0.015591,0.014413,0.01792,0.017965
0.018711,0.015591,0.014413,0.01792,0.017965,0.019194
0.015591,0.014413,0.01792,0.017965,0.019194,0.020543
0.014413,0.01792,0.017965,0.019194,0.020543,0.018042
0.01792,0.017965,0.019194,0.020543,0.018042,0.015801
0.017965,0.019194,0.020543,0.018042,0.015801,0.017633
0.019194,0.020543,0.018042,0.015801,0.017633,0.020689
0.020543,0.018042,0.015801,0.017633,0.020689,0.024056
0.018042,0.015801,0.017633,0.020689,0.024056,0.022185
0.015801,0.017633,0.020689,0.024056,0.022185,0.018684
0.017633,0.020689,0.024056,0.022185,0.018684,0.018624
0.020689,0.024056,0.022185,0.018684,0.018624,0.020228
0.024056,0.022185,0.018684,0.018624,0.020228,0.018534
0.022185,0.018684,0.018624,0.020228,0.018534,0.020188
